content_id,client_id,search_volume,competition,competition_level,cpc,content_type,main_intent,word_count,char_count,provider_used,model_used,impressions_90d,clicks_90d,pageviews_90d,sessions_90d,users_90d,engaged_sessions_90d,ai_sessions_90d,scroll_events_90d,days_with_impressions,days_with_sessions,impressions_last_30d,clicks_last_30d,sessions_last_30d,impressions_prev_30d,clicks_prev_30d,sessions_prev_30d,content_age_days,age_tier,age_tier_order,days_since_last_update,freshness_tier,word_count_tier,char_count_tier,ctr,avg_position,engagement_rate,scroll_rate,ai_traffic_pct,impression_tier,position_tier,trend_direction,trend_pct,target_decline,staleness_score,expected_ctr,ctr_gap,ctr_defect_score,baseline_score,decay_risk_score,action_label,reason_code
content_66f3db2fd6a0,client_f74efabef1,10.0,0.14,LOW,0.2,keyword article,transactional,2547.0,17330.0,google,gemini-3-flash-preview,2767,5,25,24,24,3,0,4,88,17,677,0,11,949,4,11,104,91-180,4,20,0-30,2000-3500,15000-25000,0.18,7.1,12.5,16.0,0.0,moderate,page_1,down,-28.7,1,0.18439716312056736,0.1234567901234568,0.0,0.0,0.09219858156028368,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_3389a7c697a0,client_349c41201b,0.0,0.0,LOW,0.0,keyword article,informational,2435.0,16235.0,google,gemini-3-flash-preview,4767,18,26,24,22,1,0,1,88,19,1332,1,4,1904,6,8,104,91-180,4,20,0-30,2000-3500,15000-25000,0.38,3.7,4.17,3.85,0.0,good,page_1,down,-30.0,1,0.18439716312056736,0.2127659574468085,0.0,0.0,0.09219858156028368,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_056a4ea39f27,client_f74efabef1,20.0,0.17,LOW,0.66,keyword article,commercial,2344.0,15975.0,google,gemini-3-flash-preview,3940,19,35,33,32,5,0,7,88,30,1547,6,11,1386,6,15,117,91-180,4,20,0-30,2000-3500,15000-25000,0.48,6.7,15.15,20.0,0.0,good,page_1,stable,11.6,0,0.2074468085106383,0.12987012987012986,0.0,0.0,0.10372340425531915,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_a44700af797f,client_f74efabef1,10.0,0.0,LOW,0.0,keyword article,transactional,2618.0,17939.0,google,gemini-3-flash-preview,4018,18,26,24,24,0,0,1,88,17,810,2,3,904,9,14,105,91-180,4,105,91-180,2000-3500,15000-25000,0.45,5.9,0.0,3.85,0.0,good,page_1,stable,-10.4,0,0.18617021276595744,0.14492753623188406,0.0,0.0,0.09308510638297872,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_ba9d44612626,client_f74efabef1,0.0,0.0,LOW,0.0,keyword article,informational,2543.0,17342.0,google,gemini-3-flash-preview,1194,3,36,30,30,0,0,0,86,27,140,1,8,231,0,12,97,91-180,4,20,0-30,2000-3500,15000-25000,0.25,4.0,0.0,0.0,0.0,moderate,page_1,down,-39.4,1,0.17198581560283688,0.2,0.0,0.0,0.08599290780141844,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_a2714c18d152,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,2992.0,18859.0,google,gemini-3-flash-preview,4367,1,29,24,24,0,0,1,86,11,360,0,3,1523,0,0,118,91-180,4,20,0-30,2000-3500,15000-25000,0.02,6.4,0.0,3.45,0.0,good,page_1,down,-76.4,1,0.20921985815602837,0.13513513513513511,0.11513513513513511,0.11513513513513511,0.16217749664558173,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_1667c0e86290,client_f74efabef1,10.0,0.07,LOW,0.0,keyword article,transactional,2508.0,17540.0,google,gemini-3-flash-preview,2148,20,31,26,26,1,0,2,88,22,536,5,9,744,7,11,112,91-180,4,20,0-30,2000-3500,15000-25000,0.93,3.9,3.85,6.45,0.0,moderate,page_1,down,-28.0,1,0.19858156028368795,0.2040816326530612,0.0,0.0,0.09929078014184398,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_c2fc4763d861,client_349c41201b,0.0,0.0,LOW,0.0,keyword article,informational,2955.0,19448.0,google,gemini-3-flash-preview,3456,9,26,25,25,0,0,2,88,17,1171,3,11,1203,0,4,104,91-180,4,20,0-30,2000-3500,15000-25000,0.26,6.6,0.0,7.69,0.0,good,page_1,stable,-2.7,0,0.18439716312056736,0.13157894736842105,0.0,0.0,0.09219858156028368,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_f52dca1410d5,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,informational,2909.0,19458.0,google,gemini-3-flash-preview,3003,20,33,29,29,1,0,3,69,22,1397,8,18,1318,12,11,103,91-180,4,20,0-30,2000-3500,15000-25000,0.67,6.1,3.45,9.09,0.0,good,page_1,stable,6.0,0,0.18262411347517732,0.14084507042253522,0.0,0.0,0.09131205673758866,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_3dc69da9b590,client_a88a7902cb,70.0,0.03,LOW,2.92,keyword article,informational,2504.0,17544.0,google,gemini-3-flash-preview,2723,18,49,28,24,1,0,6,88,18,832,3,4,603,3,6,98,91-180,4,20,0-30,2000-3500,15000-25000,0.66,7.3,3.57,12.24,0.0,moderate,page_1,up,38.0,0,0.17375886524822695,0.12048192771084336,0.0,0.0,0.08687943262411348,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_04b16d5c3356,client_f74efabef1,0.0,0.0,LOW,0.0,keyword article,informational,2531.0,17021.0,google,gemini-3-flash-preview,2632,15,30,28,28,2,0,3,88,19,430,5,16,1184,5,9,97,91-180,4,20,0-30,2000-3500,15000-25000,0.57,5.5,7.14,10.0,0.0,moderate,page_1,down,-63.7,1,0.17198581560283688,0.15384615384615385,0.0,0.0,0.08599290780141844,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_86e273bff457,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3021.0,19061.0,google,gemini-3-flash-preview,134,0,29,28,28,0,0,3,49,7,8,0,0,34,0,1,118,91-180,4,20,0-30,2000-3500,15000-25000,0.0,4.6,0.0,10.34,0.0,low,page_1,down,-76.5,1,0.20921985815602837,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.19389564336372847,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_b4bc63f55dbd,client_b4944c6ff0,20.0,0.47,MEDIUM,0.82,keyword article,commercial,2578.0,19209.0,google,gemini-3-flash-preview,2729,27,29,26,25,2,0,3,85,19,776,8,8,486,6,5,105,91-180,4,8,0-30,2000-3500,15000-25000,0.99,4.4,7.69,10.34,0.0,moderate,page_1,up,59.7,0,0.18617021276595744,0.18518518518518517,0.0,0.0,0.09308510638297872,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_65bbea6fc2e4,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,informational,2985.0,20127.0,google,gemini-3-flash-preview,4377,16,25,24,23,1,0,3,88,18,524,4,8,1344,6,11,119,91-180,4,20,0-30,2000-3500,15000-25000,0.37,4.2,4.17,12.0,0.0,good,page_1,down,-61.0,1,0.21099290780141844,0.1923076923076923,0.0,0.0,0.10549645390070922,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_47116dd5a563,client_f74efabef1,10.0,1.0,HIGH,3.15,keyword article,transactional,2301.0,15918.0,google,gemini-3-flash-preview,3526,17,35,31,29,3,0,4,88,22,951,5,10,1237,3,12,105,91-180,4,105,91-180,2000-3500,15000-25000,0.48,5.5,9.68,11.43,0.0,good,page_1,down,-23.1,1,0.18617021276595744,0.15384615384615385,0.0,0.0,0.09308510638297872,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_21f5b5fd58fd,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,informational,2586.0,17664.0,google,gemini-3-flash-preview,2519,12,31,28,26,1,0,1,81,19,688,3,13,956,6,8,98,91-180,4,20,0-30,2000-3500,15000-25000,0.48,7.2,3.57,3.23,0.0,moderate,page_1,down,-28.0,1,0.17375886524822695,0.12195121951219513,0.0,0.0,0.08687943262411348,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_96b4758021c4,client_f74efabef1,0.0,0.0,LOW,0.0,keyword article,informational,2429.0,16039.0,google,gemini-3-flash-preview,4777,22,32,28,28,0,0,1,88,21,972,4,7,1821,8,15,97,91-180,4,20,0-30,2000-3500,15000-25000,0.46,3.1,0.0,3.13,0.0,good,page_1,down,-46.6,1,0.17198581560283688,0.24390243902439027,0.0,0.0,0.08599290780141844,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_5e34097ef786,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,informational,2959.0,20066.0,google,gemini-3-flash-preview,2419,23,29,27,27,1,0,1,88,18,830,12,15,682,6,12,119,91-180,4,20,0-30,2000-3500,15000-25000,0.95,4.2,3.7,3.45,0.0,moderate,page_1,up,21.7,0,0.21099290780141844,0.1923076923076923,0.0,0.0,0.10549645390070922,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_e666dae5e5bd,client_349c41201b,0.0,0.0,LOW,0.0,keyword article,informational,2813.0,19011.0,google,gemini-3-flash-preview,4932,25,30,30,28,1,0,1,88,22,1512,6,9,1546,10,9,104,91-180,4,20,0-30,2000-3500,15000-25000,0.51,7.0,3.33,3.33,0.0,good,page_1,stable,-2.2,0,0.18439716312056736,0.125,0.0,0.0,0.09219858156028368,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_c04964a5e7a0,client_f74efabef1,20.0,0.01,LOW,0.0,keyword article,transactional,2548.0,17593.0,google,gemini-3-flash-preview,4744,29,33,30,30,1,0,3,88,25,2119,8,10,1353,7,8,117,91-180,4,20,0-30,2000-3500,15000-25000,0.61,6.8,3.33,9.09,0.0,good,page_1,up,56.6,0,0.2074468085106383,0.12820512820512822,0.0,0.0,0.10372340425531915,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_c38264c7986e,client_349c41201b,10.0,0.0,LOW,0.0,keyword article,transactional,2847.0,17401.0,google,gemini-3-flash-preview,3694,22,30,27,26,0,0,0,88,20,935,8,8,904,5,9,111,91-180,4,20,0-30,2000-3500,15000-25000,0.6,5.9,0.0,0.0,0.0,good,page_1,stable,3.4,0,0.19680851063829788,0.14492753623188406,0.0,0.0,0.09840425531914894,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_c499582492b0,client_a88a7902cb,0.0,0.0,LOW,0.0,keyword article,informational,2948.0,19636.0,google,gemini-3-flash-preview,473,4,41,24,23,1,0,4,68,21,35,1,10,192,2,7,125,91-180,4,28,0-30,2000-3500,15000-25000,0.85,6.3,4.17,9.76,0.0,moderate,page_1,down,-81.8,1,0.22163120567375885,0.136986301369863,0.0,0.0,0.11081560283687943,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_bb325a87fbef,client_bbb965ab0c,90.0,0.24,LOW,0.0,keyword article,transactional,2939.0,22428.0,google,gemini-3-flash-preview,1701,13,31,31,31,1,0,1,73,22,576,6,18,785,4,8,112,91-180,4,15,0-30,2000-3500,15000-25000,0.76,7.3,3.23,3.23,0.0,moderate,page_1,down,-26.6,1,0.19858156028368795,0.12048192771084336,0.0,0.0,0.09929078014184398,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_36e02e752813,client_349c41201b,20.0,0.61,MEDIUM,0.13,keyword article,commercial,2777.0,18101.0,google,gemini-3-flash-preview,1129,22,29,27,25,1,0,2,88,24,276,3,5,395,9,13,119,91-180,4,20,0-30,2000-3500,15000-25000,1.95,6.4,3.7,6.9,0.0,moderate,page_1,down,-30.1,1,0.21099290780141844,0.13513513513513511,0.0,0.0,0.10549645390070922,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_b04baca54ab6,client_f74efabef1,320.0,0.4,MEDIUM,1.76,keyword article,transactional,2320.0,15831.0,google,gemini-3-flash-preview,4420,17,27,27,27,1,0,1,88,20,713,1,6,1164,5,11,123,91-180,4,20,0-30,2000-3500,15000-25000,0.38,5.3,3.7,3.7,0.0,good,page_1,down,-38.7,1,0.21808510638297873,0.15873015873015872,0.0,0.0,0.10904255319148937,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_8537b7133dcd,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,informational,2295.0,15463.0,google,gemini-3-flash-preview,4883,33,31,24,24,0,0,0,88,20,1948,14,11,1254,13,10,119,91-180,4,20,0-30,2000-3500,15000-25000,0.68,6.1,0.0,0.0,0.0,good,page_1,up,55.3,0,0.21099290780141844,0.14084507042253522,0.0,0.0,0.10549645390070922,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_beaca0c055ba,client_f74efabef1,10.0,0.0,LOW,0.0,keyword article,informational,2736.0,18610.0,google,gemini-3-flash-preview,3261,17,34,31,31,1,0,1,88,21,955,3,14,1271,5,13,104,91-180,4,20,0-30,2000-3500,15000-25000,0.52,6.0,3.23,2.94,0.0,good,page_1,down,-24.9,1,0.18439716312056736,0.14285714285714285,0.0,0.0,0.09219858156028368,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_0e4ca10e0c65,client_7f2253d7e2,0.0,0.0,LOW,0.0,keyword article,informational,2623.0,16793.0,google,gemini-3-flash-preview,3472,28,31,30,30,0,0,9,88,19,2265,26,27,504,1,2,110,91-180,4,20,0-30,2000-3500,15000-25000,0.81,7.3,0.0,29.03,0.0,good,page_1,up,349.4,0,0.1950354609929078,0.12048192771084336,0.0,0.0,0.0975177304964539,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_c7a0d0bdaeb3,client_349c41201b,10.0,0.57,MEDIUM,1.55,keyword article,informational,2753.0,17962.0,google,gemini-3-flash-preview,2957,31,34,31,28,2,0,2,88,26,1009,11,9,1204,11,12,104,91-180,4,20,0-30,2000-3500,15000-25000,1.05,5.6,6.45,5.88,0.0,moderate,page_1,stable,-16.2,0,0.18439716312056736,0.15151515151515152,0.0,0.0,0.09219858156028368,0.6787766815085124,MONITOR_ONLY,STABLE_PERFORMANCE
content_db0bf34f871c,client_7f2253d7e2,0.0,0.0,LOW,0.0,keyword article,commercial,3821.0,26472.0,,gemini-2.5-flash,22434,8,13,9,8,0,0,4,88,8,2588,1,0,12397,3,4,147,91-180,4,20,0-30,3500+,25000+,0.04,40.5,0.0,30.77,0.0,good,page_3_5,down,-79.1,1,0.26063829787234044,0.024096385542168676,0.0,0.0,0.13031914893617022,0.6787725404053045,MONITOR_ONLY,STABLE_PERFORMANCE
content_f6cd991698ec,client_7f2253d7e2,0.0,0.0,LOW,0.0,keyword article,transactional,2251.0,15757.0,google,gemini-3-flash-preview,2809,38,48,41,38,1,0,17,86,28,707,14,13,1137,12,16,90,31-90,3,20,0-30,2000-3500,15000-25000,1.35,8.4,2.44,35.42,0.0,moderate,page_1,down,-37.8,1,0.1595744680851064,0.10638297872340426,0.0,0.0,0.0797872340425532,0.6787633976301389,MONITOR_ONLY,STABLE_PERFORMANCE
content_e41fbd65dd01,client_349c41201b,0.0,0.0,LOW,0.0,keyword article,informational,2711.0,18063.0,google,gemini-3-flash-preview,3952,14,36,36,35,0,0,0,84,22,1095,5,20,1591,6,11,95,91-180,4,20,0-30,2000-3500,15000-25000,0.35,8.5,0.0,0.0,0.0,good,page_1,down,-31.2,1,0.16843971631205673,0.10526315789473684,0.0,0.0,0.08421985815602837,0.6787633976301389,MONITOR_ONLY,STABLE_PERFORMANCE
content_e9ef998e3eab,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3659.0,23188.0,google,gemini-3-flash-preview,954,15,91,51,50,2,0,5,87,29,234,4,19,396,9,15,124,91-180,4,104,91-180,3500+,15000-25000,1.57,8.6,3.92,5.49,0.0,moderate,page_1,down,-40.9,1,0.2198581560283688,0.10416666666666667,0.0,0.0,0.1099290780141844,0.6787624287966715,MONITOR_ONLY,STABLE_PERFORMANCE
content_dc3c55427486,client_624b60c58c,,,,,feedly article,,4142.0,30921.0,openai,gpt-5-mini,267,0,2,2,2,0,0,1,25,2,0,0,0,0,0,1,110,91-180,4,8,0-30,3500+,25000+,0.0,6.1,0.0,50.0,0.0,low,page_1,flat,,0,0.1950354609929078,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.16794026570772153,0.6787540092141394,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_58dbaa5b9aef,client_624b60c58c,,,,,feedly article,,4001.0,28832.0,openai,gpt-5-mini,215,1,2,2,2,0,0,2,41,2,0,0,0,81,0,0,108,91-180,4,8,0-30,3500+,25000+,0.47,6.3,0.0,100.0,0.0,low,page_1,down,-100.0,1,0.19148936170212766,0.136986301369863,0.0,0.0,0.09574468085106383,0.6787540092141394,MONITOR_ONLY,STABLE_PERFORMANCE
content_ee63780b12f6,client_d029fa3a95,0.0,0.0,LOW,0.0,keyword article,informational,4081.0,27026.0,google,gemini-3-flash-preview,409,0,2,2,2,0,0,0,66,2,51,0,0,236,0,0,110,91-180,4,20,0-30,3500+,25000+,0.0,5.9,0.0,0.0,0.0,moderate,page_1,down,-78.4,1,0.1950354609929078,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.16998149861239592,0.6787540092141394,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_f902a3fb5173,client_d029fa3a95,10.0,0.86,HIGH,0.0,keyword article,informational,3867.0,25027.0,google,gemini-3-flash-preview,190,0,1,2,2,0,0,1,37,2,0,0,0,85,0,0,110,91-180,4,8,0-30,3500+,25000+,0.0,4.6,0.0,100.0,0.0,low,page_1,down,-100.0,1,0.1950354609929078,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.1868034447821682,0.6787540092141394,MONITOR_ONLY,STABLE_PERFORMANCE
content_b46c62b14582,client_8527a891e2,20.0,0.0,LOW,0.0,keyword article,commercial,1312.0,8287.0,,gpt-4o-mini,6240,8,11,10,10,0,0,1,88,9,1185,0,1,1013,0,2,238,181-365,5,103,91-180,1000-2000,8000-15000,0.13,31.8,0.0,9.09,0.0,good,page_3_5,stable,17.0,0,0.4219858156028369,0.030487804878048783,0.0,0.0,0.21099290780141844,0.6787525491061568,MONITOR_ONLY,STABLE_PERFORMANCE
content_03bca96629c6,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3522.0,22009.0,google,gemini-3-flash-preview,5511,0,17,9,8,2,0,2,83,5,1668,0,9,1540,0,0,104,91-180,4,20,0-30,3500+,15000-25000,0.0,35.9,22.22,11.76,0.0,good,page_3_5,stable,8.3,0,0.18439716312056736,0.02710027100271003,0.02710027100271003,0.02710027100271003,0.1057487170616387,0.6787431278502474,MONITOR_ONLY,STABLE_PERFORMANCE
content_dd4a93b6de7e,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3768.0,23573.0,google,gemini-3-flash-preview,5515,0,34,17,17,0,0,0,86,6,696,0,16,2340,0,0,111,91-180,4,20,0-30,3500+,15000-25000,0.0,38.0,0.0,0.0,0.0,good,page_3_5,down,-70.3,1,0.19680851063829788,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.11122476813966176,0.6787431278502474,MONITOR_ONLY,STABLE_PERFORMANCE
content_db9497df5b13,client_a88a7902cb,10.0,0.0,LOW,0.0,keyword article,informational,4116.0,27645.0,,gemini-2.5-flash,80,0,2,1,1,0,2,0,29,1,0,0,0,9,0,0,144,91-180,4,28,0-30,3500+,25000+,0.0,6.6,0.0,0.0,200.0,low,page_1,down,-100.0,1,0.2553191489361702,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.19344904815229563,0.678739641927986,MONITOR_ONLY,STABLE_PERFORMANCE
content_596e56ce58f9,client_7f2253d7e2,0.0,0.0,LOW,0.0,keyword article,commercial,3064.0,20143.0,,gemini-2.5-flash,11304,4,6,4,4,0,0,3,87,4,1702,2,3,2519,1,0,141,91-180,4,20,0-30,2000-3500,15000-25000,0.04,30.4,0.0,50.0,0.0,good,page_3_5,down,-32.4,1,0.25,0.03184713375796178,0.0,0.0,0.125,0.6787378291097024,MONITOR_ONLY,STABLE_PERFORMANCE
content_437ecf43c004,client_f74efabef1,0.0,0.0,LOW,0.0,keyword article,informational,2970.0,20900.0,google,gemini-2.5-flash,53,0,2,2,2,0,0,0,31,1,5,0,0,13,0,2,140,91-180,4,8,0-30,2000-3500,15000-25000,0.0,8.8,0.0,0.0,0.0,low,page_1,down,-61.5,1,0.24822695035460993,0.1020408163265306,0.1020408163265306,0.1020408163265306,0.17513388334057026,0.6787213801513238,MONITOR_ONLY,STABLE_PERFORMANCE
content_de3c5028cb72,client_a88a7902cb,50.0,0.33,MEDIUM,0.49,keyword article,informational,2985.0,19800.0,google,gemini-3-flash-preview,44,0,1,1,1,0,0,0,17,1,1,0,0,3,0,1,95,91-180,4,20,0-30,2000-3500,15000-25000,0.0,26.5,0.0,0.0,0.0,low,page_3_5,down,-66.7,1,0.16843971631205673,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.10240167633784655,0.6787113051077297,MONITOR_ONLY,STABLE_PERFORMANCE
content_c4dad584949e,client_624b60c58c,,,,,feedly article,,4638.0,32700.0,openai,gpt-5-mini,63,0,2,3,3,0,0,2,27,3,0,0,2,26,0,1,104,91-180,4,8,0-30,3500+,25000+,0.0,7.8,0.0,100.0,0.0,low,page_1,down,-100.0,1,0.18439716312056736,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.1490167633784655,0.6787060370421858,MONITOR_ONLY,STABLE_PERFORMANCE
content_537995371390,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,transactional,3739.0,23722.0,google,gemini-3-flash-preview,5950,27,84,45,41,0,0,1,83,31,1964,12,18,1704,9,16,90,31-90,3,20,0-30,3500+,15000-25000,0.45,25.8,0.0,1.19,0.0,good,page_3_5,stable,15.3,0,0.1595744680851064,0.03731343283582089,0.0,0.0,0.0797872340425532,0.6786982628457997,MONITOR_ONLY,STABLE_PERFORMANCE
content_806e597cda69,client_624b60c58c,,,,,feedly article,,4377.0,30553.0,openai,gpt-5-mini,90,0,3,3,3,0,0,2,26,3,0,0,0,25,0,2,118,91-180,4,8,0-30,3500+,25000+,0.0,6.2,0.0,66.67,0.0,low,page_1,down,-100.0,1,0.20921985815602837,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.17405437352245862,0.6786834224036946,MONITOR_ONLY,STABLE_PERFORMANCE
content_ae56011a24de,client_624b60c58c,,,,,feedly article,,4229.0,31820.0,openai,gpt-5-mini,302,0,6,6,6,0,2,3,45,2,0,0,0,93,0,5,102,91-180,4,8,0-30,3500+,25000+,0.0,4.2,0.0,50.0,33.33,moderate,page_1,down,-100.0,1,0.18085106382978725,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.18657937806873975,0.6786834224036946,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_3d28f4002b44,client_624b60c58c,,,,,feedly article,,4495.0,30873.0,openai,gpt-5-mini,144,1,3,3,3,0,0,3,42,3,0,0,0,46,1,1,109,91-180,4,8,0-30,3500+,25000+,0.69,6.0,0.0,100.0,0.0,low,page_1,down,-100.0,1,0.19326241134751773,0.14285714285714285,0.0,0.0,0.09663120567375887,0.6786834224036946,MONITOR_ONLY,STABLE_PERFORMANCE
content_1e086c456de5,client_d029fa3a95,10.0,0.0,LOW,0.0,keyword article,informational,4004.0,25872.0,google,gemini-3-flash-preview,121,1,4,4,4,0,1,0,23,4,0,0,0,0,0,1,116,91-180,4,8,0-30,3500+,25000+,0.83,7.0,0.0,0.0,25.0,low,page_1,flat,,0,0.20567375886524822,0.125,0.0,0.0,0.10283687943262411,0.6786834224036946,MONITOR_ONLY,STABLE_PERFORMANCE
content_4f1297aaa874,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,4280.0,27184.0,google,gemini-3-flash-preview,1154,0,24,17,17,0,0,1,86,11,132,0,9,331,0,1,98,91-180,4,20,0-30,3500+,25000+,0.0,7.1,0.0,4.17,0.0,moderate,page_1,down,-60.1,1,0.17375886524822695,0.1234567901234568,0.1234567901234568,0.1234567901234568,0.14860782768584188,0.6786834224036946,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_7aaffc35a4fa,client_624b60c58c,,,,,feedly article,,3848.0,27849.0,openai,gpt-5-mini,311,0,11,11,11,0,0,8,34,10,0,0,7,62,0,3,111,91-180,4,8,0-30,3500+,25000+,0.0,7.0,0.0,72.73,0.0,moderate,page_1,down,-100.0,1,0.19680851063829788,0.125,0.125,0.125,0.16090425531914893,0.6786834224036946,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_037242b3365b,client_624b60c58c,,,,,feedly article,,3897.0,28638.0,openai,gpt-5-mini,1008,0,22,17,17,0,10,6,64,11,403,0,4,175,0,10,111,91-180,4,20,0-30,3500+,25000+,0.0,6.4,0.0,27.27,58.82,moderate,page_1,up,130.3,0,0.19680851063829788,0.13513513513513511,0.13513513513513511,0.13513513513513511,0.1659718228867165,0.6786834224036946,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_9a93bff37eb6,client_4ec9599fc2,,,,,feedly article,,4017.0,26933.0,openai,gpt-5-mini,782,0,10,10,10,0,0,1,70,7,59,0,6,361,0,2,104,91-180,4,8,0-30,3500+,25000+,0.0,7.0,0.0,10.0,0.0,moderate,page_1,down,-83.7,1,0.18439716312056736,0.125,0.125,0.125,0.15469858156028368,0.6786834224036946,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_64d86659a6ac,client_624b60c58c,,,,,feedly article,,3880.0,27132.0,openai,gpt-5-mini,137,0,7,7,7,0,0,2,38,6,0,0,2,41,0,2,99,91-180,4,8,0-30,3500+,25000+,0.0,6.9,0.0,28.57,0.0,low,page_1,down,-100.0,1,0.17553191489361702,0.12658227848101264,0.12658227848101264,0.12658227848101264,0.15105709668731482,0.6786834224036946,MONITOR_ONLY,STABLE_PERFORMANCE
content_2e3f9c79caa5,client_d029fa3a95,10.0,0.5,MEDIUM,0.0,keyword article,informational,3904.0,25284.0,google,gemini-3-flash-preview,618,4,6,6,6,0,0,2,82,5,266,1,1,291,3,4,116,91-180,4,8,0-30,3500+,25000+,0.65,6.4,0.0,33.33,0.0,moderate,page_1,stable,-8.6,0,0.20567375886524822,0.13513513513513511,0.0,0.0,0.10283687943262411,0.6786834224036946,MONITOR_ONLY,STABLE_PERFORMANCE
content_56247ba27607,client_624b60c58c,,,,,feedly article,,4428.0,30600.0,openai,gpt-5-mini,107,0,3,3,3,0,0,3,39,3,0,0,1,46,0,1,98,91-180,4,8,0-30,3500+,25000+,0.0,6.3,0.0,100.0,0.0,low,page_1,down,-100.0,1,0.17375886524822695,0.136986301369863,0.136986301369863,0.136986301369863,0.15537258330904496,0.6786834224036946,MONITOR_ONLY,STABLE_PERFORMANCE
content_de7b147db730,client_624b60c58c,,,,,feedly article,,3950.0,29401.0,openai,gpt-5-mini,125,0,6,6,6,0,0,4,39,4,0,0,2,53,0,4,99,91-180,4,8,0-30,3500+,25000+,0.0,6.4,0.0,66.67,0.0,low,page_1,down,-100.0,1,0.17553191489361702,0.13513513513513511,0.13513513513513511,0.13513513513513511,0.15533352501437608,0.6786834224036946,MONITOR_ONLY,STABLE_PERFORMANCE
content_140665d1185e,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,4122.0,25272.0,google,gemini-3-flash-preview,2299,3,27,16,16,0,0,0,83,11,996,2,10,467,1,2,104,91-180,4,20,0-30,3500+,25000+,0.13,7.3,0.0,0.0,0.0,moderate,page_1,up,113.3,0,0.18439716312056736,0.12048192771084336,0.0,0.0,0.09219858156028368,0.6786834224036946,MONITOR_ONLY,STABLE_PERFORMANCE
